row_id,code_id,q_id,split,q,K,z,failure_fraction,rank_z,rank_failure_fraction,mean_residual_size,mean_ambiguity_dim
code_n32_k16_cw3_020_q01,code_n32_k16_cw3_020,q01,validation,0.24,256,37,0.14453125,20,0.078125,0.6796875,0.078125
code_n32_k16_cw3_020_q02,code_n32_k16_cw3_020,q02,validation,0.3,256,84,0.328125,50,0.1953125,2.48828125,0.2578125
code_n32_k16_cw3_020_q03,code_n32_k16_cw3_020,q03,validation,0.36,256,142,0.5546875,88,0.34375,4.66796875,0.49609375
code_n32_k16_cw3_021_q00,code_n32_k16_cw3_021,q00,train,0.18,256,3,0.01171875,0,0.0,0.078125,0.0
code_n32_k16_cw3_021_q01,code_n32_k16_cw3_021,q01,train,0.24,256,16,0.0625,7,0.02734375,0.48828125,0.03125
code_n32_k16_cw3_021_q02,code_n32_k16_cw3_021,q02,train,0.3,256,50,0.1953125,19,0.07421875,1.6796875,0.08203125
code_n32_k16_cw3_021_q03,code_n32_k16_cw3_021,q03,train,0.36,256,102,0.3984375,48,0.1875,4.0234375,0.2578125
code_n32_k16_cw3_022_q00,code_n32_k16_cw3_022,q00,validation,0.18,256,10,0.0390625,5,0.01953125,0.1796875,0.01953125
code_n32_k16_cw3_022_q01,code_n32_k16_cw3_022,q01,validation,0.24,256,20,0.078125,7,0.02734375,0.55078125,0.03125
code_n32_k16_cw3_022_q02,code_n32_k16_cw3_022,q02,validation,0.3,256,65,0.25390625,29,0.11328125,2.1015625,0.12109375
code_n32_k16_cw3_022_q03,code_n32_k16_cw3_022,q03,validation,0.36,256,135,0.52734375,64,0.25,5.171875,0.33203125
code_n32_k16_cw3_023_q00,code_n32_k16_cw3_023,q00,train,0.18,256,7,0.02734375,3,0.01171875,0.1875,0.01171875
code_n32_k16_cw3_023_q01,code_n32_k16_cw3_023,q01,train,0.24,256,25,0.09765625,9,0.03515625,0.6875,0.0390625
code_n32_k16_cw3_023_q02,code_n32_k16_cw3_023,q02,train,0.3,256,64,0.25,21,0.08203125,2.01171875,0.09375
code_n32_k16_cw3_023_q03,code_n32_k16_cw3_023,q03,train,0.36,256,103,0.40234375,46,0.1796875,3.83203125,0.27734375
code_n32_k16_cw3_024_q00,code_n32_k16_cw3_024,q00,validation,0.18,256,32,0.125,23,0.08984375,0.34765625,0.08984375
code_n32_k16_cw3_024_q01,code_n32_k16_cw3_024,q01,validation,0.24,256,71,0.27734375,53,0.20703125,1.18359375,0.21875
code_n32_k16_cw3_024_q02,code_n32_k16_cw3_024,q02,validation,0.3,256,126,0.4921875,79,0.30859375,3.109375,0.3828125
code_n32_k16_cw3_024_q03,code_n32_k16_cw3_024,q03,validation,0.36,256,162,0.6328125,110,0.4296875,5.07421875,0.640625
code_n32_k16_cw3_025_q00,code_n32_k16_cw3_025,q00,test,0.18,256,15,0.05859375,10,0.0390625,0.21875,0.0390625
code_n32_k16_cw3_025_q01,code_n32_k16_cw3_025,q01,test,0.24,256,44,0.171875,25,0.09765625,0.78125,0.1015625
code_n32_k16_cw3_025_q02,code_n32_k16_cw3_025,q02,test,0.3,256,78,0.3046875,36,0.140625,1.9453125,0.1484375
code_n32_k16_cw3_025_q03,code_n32_k16_cw3_025,q03,test,0.36,256,127,0.49609375,72,0.28125,4.0546875,0.37890625
code_n32_k16_cw3_026_q00,code_n32_k16_cw3_026,q00,train,0.18,256,6,0.0234375,2,0.0078125,0.1796875,0.0078125
code_n32_k16_cw3_026_q01,code_n32_k16_cw3_026,q01,train,0.24,256,28,0.109375,5,0.01953125,0.83984375,0.01953125
code_n32_k16_cw3_026_q02,code_n32_k16_cw3_026,q02,train,0.3,256,71,0.27734375,17,0.06640625,2.1015625,0.078125
code_n32_k16_cw3_026_q03,code_n32_k16_cw3_026,q03,train,0.36,256,115,0.44921875,42,0.1640625,4.33984375,0.203125
code_n32_k16_cw3_027_q00,code_n32_k16_cw3_027,q00,validation,0.18,256,14,0.0546875,3,0.01171875,0.3359375,0.01171875
code_n32_k16_cw3_027_q01,code_n32_k16_cw3_027,q01,validation,0.24,256,21,0.08203125,6,0.0234375,0.5390625,0.03515625
code_n32_k16_cw3_027_q02,code_n32_k16_cw3_027,q02,validation,0.3,256,63,0.24609375,16,0.0625,1.89453125,0.0625
code_n32_k16_cw3_027_q03,code_n32_k16_cw3_027,q03,validation,0.36,256,133,0.51953125,60,0.234375,4.90234375,0.2890625
code_n32_k16_cw3_028_q00,code_n32_k16_cw3_028,q00,train,0.18,256,9,0.03515625,0,0.0,0.171875,0.0
code_n32_k16_cw3_028_q01,code_n32_k16_cw3_028,q01,train,0.24,256,25,0.09765625,7,0.02734375,0.5703125,0.03125
code_n32_k16_cw3_028_q02,code_n32_k16_cw3_028,q02,train,0.3,256,70,0.2734375,25,0.09765625,2.26171875,0.1484375
code_n32_k16_cw3_028_q03,code_n32_k16_cw3_028,q03,train,0.36,256,110,0.4296875,49,0.19140625,3.91015625,0.23046875
code_n32_k16_cw3_029_q00,code_n32_k16_cw3_029,q00,validation,0.18,256,9,0.03515625,1,0.00390625,0.16796875,0.00390625
code_n32_k16_cw3_029_q01,code_n32_k16_cw3_029,q01,validation,0.24,256,23,0.08984375,7,0.02734375,0.64453125,0.03125
code_n32_k16_cw3_029_q02,code_n32_k16_cw3_029,q02,validation,0.3,256,68,0.265625,26,0.1015625,1.96484375,0.11328125
code_n32_k16_cw3_029_q03,code_n32_k16_cw3_029,q03,validation,0.36,256,112,0.4375,50,0.1953125,3.921875,0.265625
code_n32_k16_cw3_030_q00,code_n32_k16_cw3_030,q00,test,0.18,256,16,0.0625,12,0.046875,0.2265625,0.046875
code_n32_k16_cw3_030_q01,code_n32_k16_cw3_030,q01,test,0.24,256,24,0.09375,11,0.04296875,0.51953125,0.04296875
code_n32_k16_cw3_030_q02,code_n32_k16_cw3_030,q02,test,0.3,256,76,0.296875,37,0.14453125,2.33203125,0.1484375
code_n32_k16_cw3_030_q03,code_n32_k16_cw3_030,q03,test,0.36,256,129,0.50390625,64,0.25,4.8125,0.30078125
code_n32_k16_cw3_031_q00,code_n32_k16_cw3_031,q00,train,0.18,256,11,0.04296875,9,0.03515625,0.13671875,0.03515625
code_n32_k16_cw3_031_q01,code_n32_k16_cw3_031,q01,train,0.24,256,43,0.16796875,27,0.10546875,0.8671875,0.10546875
code_n32_k16_cw3_031_q02,code_n32_k16_cw3_031,q02,train,0.3,256,78,0.3046875,58,0.2265625,1.98046875,0.2421875
code_n32_k16_cw3_031_q03,code_n32_k16_cw3_031,q03,train,0.36,256,137,0.53515625,73,0.28515625,4.85546875,0.34375
code_n32_k16_cw3_032_q00,code_n32_k16_cw3_032,q00,validation,0.18,256,2,0.0078125,1,0.00390625,0.05078125,0.00390625
code_n32_k16_cw3_032_q01,code_n32_k16_cw3_032,q01,validation,0.24,256,28,0.109375,6,0.0234375,0.7578125,0.0234375
code_n32_k16_cw3_032_q02,code_n32_k16_cw3_032,q02,validation,0.3,256,54,0.2109375,23,0.08984375,1.7421875,0.08984375
code_n32_k16_cw3_032_q03,code_n32_k16_cw3_032,q03,validation,0.36,256,100,0.390625,40,0.15625,3.7890625,0.203125
code_n32_k16_cw3_033_q00,code_n32_k16_cw3_033,q00,train,0.18,256,30,0.1171875,29,0.11328125,0.29296875,0.11328125
code_n32_k16_cw3_033_q01,code_n32_k16_cw3_033,q01,train,0.24,256,36,0.140625,30,0.1171875,0.6484375,0.12109375
code_n32_k16_cw3_033_q02,code_n32_k16_cw3_033,q02,train,0.3,256,64,0.25,44,0.171875,1.75,0.1875
code_n32_k16_cw3_033_q03,code_n32_k16_cw3_033,q03,train,0.36,256,131,0.51171875,99,0.38671875,4.32421875,0.52734375
code_n32_k16_cw3_034_q00,code_n32_k16_cw3_034,q00,test,0.18,256,7,0.02734375,1,0.00390625,0.16796875,0.00390625
code_n32_k16_cw3_034_q01,code_n32_k16_cw3_034,q01,test,0.24,256,26,0.1015625,8,0.03125,0.66015625,0.03515625
code_n32_k16_cw3_034_q02,code_n32_k16_cw3_034,q02,test,0.3,256,69,0.26953125,18,0.0703125,2.3359375,0.078125
code_n32_k16_cw3_034_q03,code_n32_k16_cw3_034,q03,test,0.36,256,136,0.53125,53,0.20703125,5.203125,0.27734375
code_n32_k16_cw3_035_q00,code_n32_k16_cw3_035,q00,validation,0.18,256,11,0.04296875,6,0.0234375,0.15234375,0.0234375
code_n32_k16_cw3_035_q01,code_n32_k16_cw3_035,q01,validation,0.24,256,44,0.171875,26,0.1015625,0.875,0.1171875
code_n32_k16_cw3_035_q02,code_n32_k16_cw3_035,q02,validation,0.3,256,79,0.30859375,37,0.14453125,2.23828125,0.18359375
code_n32_k16_cw3_035_q03,code_n32_k16_cw3_035,q03,validation,0.36,256,137,0.53515625,78,0.3046875,4.671875,0.40625
code_n32_k16_cw3_036_q00,code_n32_k16_cw3_036,q00,test,0.18,256,22,0.0859375,20,0.078125,0.29296875,0.078125
code_n32_k16_cw3_036_q01,code_n32_k16_cw3_036,q01,test,0.24,256,57,0.22265625,40,0.15625,1.1015625,0.16015625
code_n32_k16_cw3_036_q02,code_n32_k16_cw3_036,q02,test,0.3,256,104,0.40625,72,0.28125,2.73828125,0.328125
code_n32_k16_cw3_036_q03,code_n32_k16_cw3_036,q03,test,0.36,256,150,0.5859375,95,0.37109375,4.59375,0.484375
code_n32_k16_cw3_037_q00,code_n32_k16_cw3_037,q00,test,0.18,256,15,0.05859375,10,0.0390625,0.1953125,0.0390625
code_n32_k16_cw3_037_q01,code_n32_k16_cw3_037,q01,test,0.24,256,30,0.1171875,20,0.078125,0.82421875,0.08203125
code_n32_k16_cw3_037_q02,code_n32_k16_cw3_037,q02,test,0.3,256,71,0.27734375,37,0.14453125,2.07421875,0.15234375
code_n32_k16_cw3_037_q03,code_n32_k16_cw3_037,q03,test,0.36,256,119,0.46484375,73,0.28515625,4.05859375,0.3671875
code_n32_k16_cw3_038_q00,code_n32_k16_cw3_038,q00,train,0.18,256,8,0.03125,3,0.01171875,0.17578125,0.01171875
code_n32_k16_cw3_038_q01,code_n32_k16_cw3_038,q01,train,0.24,256,19,0.07421875,9,0.03515625,0.51171875,0.03515625
code_n32_k16_cw3_038_q02,code_n32_k16_cw3_038,q02,train,0.3,256,61,0.23828125,21,0.08203125,1.84375,0.09375
code_n32_k16_cw3_038_q03,code_n32_k16_cw3_038,q03,train,0.36,256,123,0.48046875,65,0.25390625,4.67578125,0.3359375
code_n32_k16_cw3_039_q00,code_n32_k16_cw3_039,q00,train,0.18,256,7,0.02734375,3,0.01171875,0.15625,0.01171875
code_n32_k16_cw3_039_q01,code_n32_k16_cw3_039,q01,train,0.24,256,18,0.0703125,9,0.03515625,0.52734375,0.03515625
code_n32_k16_cw3_039_q02,code_n32_k16_cw3_039,q02,train,0.3,256,57,0.22265625,26,0.1015625,1.796875,0.11328125
code_n32_k16_cw3_039_q03,code_n32_k16_cw3_039,q03,train,0.36,256,116,0.453125,65,0.25390625,4.16796875,0.3125
code_n32_k16_cw3_040_q00,code_n32_k16_cw3_040,q00,train,0.18,256,29,0.11328125,23,0.08984375,0.28125,0.09375
code_n32_k16_cw3_040_q01,code_n32_k16_cw3_040,q01,train,0.24,256,67,0.26171875,50,0.1953125,1.05859375,0.2265625
code_n32_k16_cw3_040_q02,code_n32_k16_cw3_040,q02,train,0.3,256,105,0.41015625,74,0.2890625,2.41796875,0.35546875
code_n32_k16_cw3_040_q03,code_n32_k16_cw3_040,q03,train,0.36,256,166,0.6484375,117,0.45703125,4.359375,0.58984375
code_n32_k16_cw3_041_q00,code_n32_k16_cw3_041,q00,train,0.18,256,25,0.09765625,19,0.07421875,0.31640625,0.07421875
code_n32_k16_cw3_041_q01,code_n32_k16_cw3_041,q01,train,0.24,256,48,0.1875,35,0.13671875,0.875,0.1484375
code_n32_k16_cw3_041_q02,code_n32_k16_cw3_041,q02,train,0.3,256,100,0.390625,68,0.265625,2.41796875,0.31640625
code_n32_k16_cw3_041_q03,code_n32_k16_cw3_041,q03,train,0.36,256,147,0.57421875,88,0.34375,4.75390625,0.4453125
code_n32_k16_cw3_042_q00,code_n32_k16_cw3_042,q00,test,0.18,256,15,0.05859375,13,0.05078125,0.2109375,0.05078125
code_n32_k16_cw3_042_q01,code_n32_k16_cw3_042,q01,test,0.24,256,33,0.12890625,23,0.08984375,0.65625,0.1015625
code_n32_k16_cw3_042_q02,code_n32_k16_cw3_042,q02,test,0.3,256,84,0.328125,47,0.18359375,2.18359375,0.19140625
code_n32_k16_cw3_042_q03,code_n32_k16_cw3_042,q03,test,0.36,256,142,0.5546875,80,0.3125,4.87109375,0.37890625
code_n32_k16_cw3_043_q00,code_n32_k16_cw3_043,q00,train,0.18,256,30,0.1171875,24,0.09375,0.44140625,0.1015625
code_n32_k16_cw3_043_q01,code_n32_k16_cw3_043,q01,train,0.24,256,47,0.18359375,40,0.15625,0.75390625,0.16015625
code_n32_k16_cw3_043_q02,code_n32_k16_cw3_043,q02,train,0.3,256,98,0.3828125,61,0.23828125,2.3828125,0.3046875
code_n32_k16_cw3_043_q03,code_n32_k16_cw3_043,q03,train,0.36,256,142,0.5546875,85,0.33203125,4.4375,0.46484375
code_n32_k16_cw3_044_q00,code_n32_k16_cw3_044,q00,train,0.18,256,16,0.0625,10,0.0390625,0.19921875,0.0390625
code_n32_k16_cw3_044_q01,code_n32_k16_cw3_044,q01,train,0.24,256,46,0.1796875,36,0.140625,0.64453125,0.1484375
code_n32_k16_cw3_044_q02,code_n32_k16_cw3_044,q02,train,0.3,256,91,0.35546875,65,0.25390625,2.125,0.29296875
code_n32_k16_cw3_044_q03,code_n32_k16_cw3_044,q03,train,0.36,256,148,0.578125,96,0.375,4.71484375,0.48828125
code_n32_k16_cw3_045_q00,code_n32_k16_cw3_045,q00,train,0.18,256,3,0.01171875,1,0.00390625,0.0625,0.00390625
code_n32_k16_cw3_045_q01,code_n32_k16_cw3_045,q01,train,0.24,256,18,0.0703125,5,0.01953125,0.62890625,0.0234375
code_n32_k16_cw3_045_q02,code_n32_k16_cw3_045,q02,train,0.3,256,58,0.2265625,14,0.0546875,1.75390625,0.0546875
code_n32_k16_cw3_045_q03,code_n32_k16_cw3_045,q03,train,0.36,256,107,0.41796875,33,0.12890625,4.046875,0.171875
code_n32_k16_cw3_046_q00,code_n32_k16_cw3_046,q00,train,0.18,256,17,0.06640625,9,0.03515625,0.2734375,0.03515625
code_n32_k16_cw3_046_q01,code_n32_k16_cw3_046,q01,train,0.24,256,39,0.15234375,24,0.09375,0.71875,0.09375
code_n32_k16_cw3_046_q02,code_n32_k16_cw3_046,q02,train,0.3,256,79,0.30859375,51,0.19921875,2.29296875,0.234375
code_n32_k16_cw3_046_q03,code_n32_k16_cw3_046,q03,train,0.36,256,117,0.45703125,68,0.265625,3.89453125,0.35546875
code_n32_k16_cw3_047_q00,code_n32_k16_cw3_047,q00,train,0.18,256,32,0.125,30,0.1171875,0.359375,0.125
code_n32_k16_cw3_047_q01,code_n32_k16_cw3_047,q01,train,0.24,256,43,0.16796875,35,0.13671875,0.5859375,0.15234375
code_n32_k16_cw3_047_q02,code_n32_k16_cw3_047,q02,train,0.3,256,97,0.37890625,79,0.30859375,2.2109375,0.3515625
code_n32_k16_cw3_047_q03,code_n32_k16_cw3_047,q03,train,0.36,256,159,0.62109375,117,0.45703125,4.77734375,0.58984375
code_n32_k16_cw3_048_q00,code_n32_k16_cw3_048,q00,validation,0.18,256,6,0.0234375,1,0.00390625,0.14453125,0.00390625
code_n32_k16_cw3_048_q01,code_n32_k16_cw3_048,q01,validation,0.24,256,18,0.0703125,5,0.01953125,0.5625,0.01953125
code_n32_k16_cw3_048_q02,code_n32_k16_cw3_048,q02,validation,0.3,256,63,0.24609375,19,0.07421875,2.15625,0.08203125
code_n32_k16_cw3_048_q03,code_n32_k16_cw3_048,q03,validation,0.36,256,113,0.44140625,42,0.1640625,4.27734375,0.2421875
code_n32_k16_cw3_049_q00,code_n32_k16_cw3_049,q00,train,0.18,256,18,0.0703125,8,0.03125,0.23828125,0.03125
code_n32_k16_cw3_049_q01,code_n32_k16_cw3_049,q01,train,0.24,256,34,0.1328125,16,0.0625,0.72265625,0.06640625
code_n32_k16_cw3_049_q02,code_n32_k16_cw3_049,q02,train,0.3,256,80,0.3125,43,0.16796875,2.18359375,0.1953125
code_n32_k16_cw3_049_q03,code_n32_k16_cw3_049,q03,train,0.36,256,139,0.54296875,81,0.31640625,4.578125,0.390625
code_n32_k16_cw3_050_q00,code_n32_k16_cw3_050,q00,train,0.18,256,5,0.01953125,1,0.00390625,0.1015625,0.00390625
code_n32_k16_cw3_050_q01,code_n32_k16_cw3_050,q01,train,0.24,256,27,0.10546875,4,0.015625,0.6328125,0.015625
code_n32_k16_cw3_050_q02,code_n32_k16_cw3_050,q02,train,0.3,256,51,0.19921875,12,0.046875,1.51171875,0.0546875
code_n32_k16_cw3_050_q03,code_n32_k16_cw3_050,q03,train,0.36,256,101,0.39453125,42,0.1640625,3.3671875,0.20703125
code_n32_k16_cw3_051_q00,code_n32_k16_cw3_051,q00,train,0.18,256,3,0.01171875,2,0.0078125,0.0703125,0.0078125
code_n32_k16_cw3_051_q01,code_n32_k16_cw3_051,q01,train,0.24,256,15,0.05859375,5,0.01953125,0.44921875,0.01953125
code_n32_k16_cw3_051_q02,code_n32_k16_cw3_051,q02,train,0.3,256,52,0.203125,23,0.08984375,1.66796875,0.08984375
code_n32_k16_cw3_051_q03,code_n32_k16_cw3_051,q03,train,0.36,256,111,0.43359375,46,0.1796875,4.3515625,0.22265625
code_n32_k16_cw3_052_q00,code_n32_k16_cw3_052,q00,train,0.18,256,14,0.0546875,11,0.04296875,0.234375,0.04296875
code_n32_k16_cw3_052_q01,code_n32_k16_cw3_052,q01,train,0.24,256,39,0.15234375,23,0.08984375,0.90625,0.09765625
code_n32_k16_cw3_052_q02,code_n32_k16_cw3_052,q02,train,0.3,256,91,0.35546875,52,0.203125,2.625,0.23828125
code_n32_k16_cw3_052_q03,code_n32_k16_cw3_052,q03,train,0.36,256,129,0.50390625,81,0.31640625,4.4453125,0.4453125
code_n32_k16_cw3_053_q00,code_n32_k16_cw3_053,q00,train,0.18,256,7,0.02734375,3,0.01171875,0.125,0.01171875
code_n32_k16_cw3_053_q01,code_n32_k16_cw3_053,q01,train,0.24,256,27,0.10546875,10,0.0390625,0.5625,0.0390625
code_n32_k16_cw3_053_q02,code_n32_k16_cw3_053,q02,train,0.3,256,68,0.265625,31,0.12109375,2.19921875,0.15625
code_n32_k16_cw3_053_q03,code_n32_k16_cw3_053,q03,train,0.36,256,146,0.5703125,76,0.296875,4.91796875,0.39453125
code_n32_k16_cw3_054_q00,code_n32_k16_cw3_054,q00,train,0.18,256,17,0.06640625,12,0.046875,0.265625,0.046875
code_n32_k16_cw3_054_q01,code_n32_k16_cw3_054,q01,train,0.24,256,50,0.1953125,30,0.1171875,0.9296875,0.125
code_n32_k16_cw3_054_q02,code_n32_k16_cw3_054,q02,train,0.3,256,101,0.39453125,59,0.23046875,2.57421875,0.26953125
code_n32_k16_cw3_054_q03,code_n32_k16_cw3_054,q03,train,0.36,256,137,0.53515625,77,0.30078125,4.24609375,0.38671875
code_n32_k16_cw3_055_q00,code_n32_k16_cw3_055,q00,validation,0.18,256,23,0.08984375,21,0.08203125,0.2421875,0.08203125
code_n32_k16_cw3_055_q01,code_n32_k16_cw3_055,q01,validation,0.24,256,45,0.17578125,34,0.1328125,0.8203125,0.14453125
code_n32_k16_cw3_055_q02,code_n32_k16_cw3_055,q02,validation,0.3,256,72,0.28125,53,0.20703125,1.734375,0.2421875
code_n32_k16_cw3_055_q03,code_n32_k16_cw3_055,q03,validation,0.36,256,136,0.53125,78,0.3046875,4.24609375,0.35546875
code_n32_k16_cw3_056_q00,code_n32_k16_cw3_056,q00,train,0.18,256,8,0.03125,3,0.01171875,0.16015625,0.01171875
code_n32_k16_cw3_056_q01,code_n32_k16_cw3_056,q01,train,0.24,256,39,0.15234375,9,0.03515625,0.88671875,0.046875
code_n32_k16_cw3_056_q02,code_n32_k16_cw3_056,q02,train,0.3,256,69,0.26953125,24,0.09375,2.05078125,0.10546875
code_n32_k16_cw3_056_q03,code_n32_k16_cw3_056,q03,train,0.36,256,134,0.5234375,69,0.26953125,4.90234375,0.4375
code_n32_k16_cw3_057_q00,code_n32_k16_cw3_057,q00,train,0.18,256,7,0.02734375,3,0.01171875,0.1640625,0.01171875
code_n32_k16_cw3_057_q01,code_n32_k16_cw3_057,q01,train,0.24,256,32,0.125,9,0.03515625,0.7265625,0.0390625
code_n32_k16_cw3_057_q02,code_n32_k16_cw3_057,q02,train,0.3,256,66,0.2578125,23,0.08984375,2.1875,0.1015625
code_n32_k16_cw3_057_q03,code_n32_k16_cw3_057,q03,train,0.36,256,104,0.40625,45,0.17578125,3.93359375,0.25
code_n32_k16_cw3_058_q00,code_n32_k16_cw3_058,q00,train,0.18,256,25,0.09765625,14,0.0546875,0.375,0.0546875
code_n32_k16_cw3_058_q01,code_n32_k16_cw3_058,q01,train,0.24,256,46,0.1796875,21,0.08203125,0.69921875,0.08203125
code_n32_k16_cw3_058_q02,code_n32_k16_cw3_058,q02,train,0.3,256,85,0.33203125,34,0.1328125,1.80859375,0.140625
code_n32_k16_cw3_058_q03,code_n32_k16_cw3_058,q03,train,0.36,256,136,0.53125,64,0.25,4.16015625,0.3203125
code_n32_k16_cw3_059_q00,code_n32_k16_cw3_059,q00,train,0.18,256,9,0.03515625,2,0.0078125,0.25390625,0.0078125
code_n32_k16_cw3_059_q01,code_n32_k16_cw3_059,q01,train,0.24,256,24,0.09375,15,0.05859375,0.64453125,0.0625
code_n32_k16_cw3_059_q02,code_n32_k16_cw3_059,q02,train,0.3,256,67,0.26171875,24,0.09375,2.13671875,0.109375
code_n32_k16_cw3_059_q03,code_n32_k16_cw3_059,q03,train,0.36,256,127,0.49609375,68,0.265625,4.5625,0.33984375
code_n32_k16_cw3_060_q00,code_n32_k16_cw3_060,q00,test,0.18,256,6,0.0234375,2,0.0078125,0.1171875,0.0078125
code_n32_k16_cw3_060_q01,code_n32_k16_cw3_060,q01,test,0.24,256,24,0.09375,13,0.05078125,0.69140625,0.05859375
code_n32_k16_cw3_060_q02,code_n32_k16_cw3_060,q02,test,0.3,256,73,0.28515625,25,0.09765625,2.203125,0.109375
code_n32_k16_cw3_060_q03,code_n32_k16_cw3_060,q03,test,0.36,256,134,0.5234375,66,0.2578125,4.84375,0.328125
code_n32_k16_cw3_061_q00,code_n32_k16_cw3_061,q00,test,0.18,256,7,0.02734375,2,0.0078125,0.1171875,0.0078125
code_n32_k16_cw3_061_q01,code_n32_k16_cw3_061,q01,test,0.24,256,35,0.13671875,11,0.04296875,0.76171875,0.04296875
code_n32_k16_cw3_061_q02,code_n32_k16_cw3_061,q02,test,0.3,256,87,0.33984375,39,0.15234375,2.55078125,0.20703125
code_n32_k16_cw3_061_q03,code_n32_k16_cw3_061,q03,test,0.36,256,127,0.49609375,65,0.25390625,4.46484375,0.375
code_n32_k16_cw3_062_q00,code_n32_k16_cw3_062,q00,train,0.18,256,12,0.046875,4,0.015625,0.234375,0.015625
code_n32_k16_cw3_062_q01,code_n32_k16_cw3_062,q01,train,0.24,256,36,0.140625,7,0.02734375,0.8515625,0.02734375
code_n32_k16_cw3_062_q02,code_n32_k16_cw3_062,q02,train,0.3,256,65,0.25390625,21,0.08203125,1.8671875,0.09375
code_n32_k16_cw3_062_q03,code_n32_k16_cw3_062,q03,train,0.36,256,131,0.51171875,65,0.25390625,4.69921875,0.34765625
code_n32_k16_cw3_063_q00,code_n32_k16_cw3_063,q00,train,0.18,256,4,0.015625,2,0.0078125,0.08984375,0.0078125
code_n32_k16_cw3_063_q01,code_n32_k16_cw3_063,q01,train,0.24,256,23,0.08984375,4,0.015625,0.609375,0.015625
code_n32_k16_cw3_063_q02,code_n32_k16_cw3_063,q02,train,0.3,256,67,0.26171875,23,0.08984375,2.07421875,0.09765625
code_n32_k16_cw3_063_q03,code_n32_k16_cw3_063,q03,train,0.36,256,133,0.51953125,59,0.23046875,4.5234375,0.30859375
code_n32_k16_cw3_064_q00,code_n32_k16_cw3_064,q00,train,0.18,256,22,0.0859375,21,0.08203125,0.2265625,0.08203125
code_n32_k16_cw3_064_q01,code_n32_k16_cw3_064,q01,train,0.24,256,55,0.21484375,38,0.1484375,0.8984375,0.1484375
code_n32_k16_cw3_064_q02,code_n32_k16_cw3_064,q02,train,0.3,256,91,0.35546875,61,0.23828125,1.97265625,0.24609375
code_n32_k16_cw3_064_q03,code_n32_k16_cw3_064,q03,train,0.36,256,143,0.55859375,101,0.39453125,4.67578125,0.5078125
code_n32_k16_cw3_065_q00,code_n32_k16_cw3_065,q00,train,0.18,256,15,0.05859375,2,0.0078125,0.234375,0.0078125
code_n32_k16_cw3_065_q01,code_n32_k16_cw3_065,q01,train,0.24,256,36,0.140625,15,0.05859375,0.94140625,0.0625
code_n32_k16_cw3_065_q02,code_n32_k16_cw3_065,q02,train,0.3,256,77,0.30078125,31,0.12109375,2.33203125,0.14453125
code_n32_k16_cw3_065_q03,code_n32_k16_cw3_065,q03,train,0.36,256,137,0.53515625,70,0.2734375,4.87890625,0.38671875
code_n32_k16_cw3_066_q00,code_n32_k16_cw3_066,q00,train,0.18,256,5,0.01953125,1,0.00390625,0.12890625,0.00390625
code_n32_k16_cw3_066_q01,code_n32_k16_cw3_066,q01,train,0.24,256,22,0.0859375,7,0.02734375,0.57421875,0.03125
code_n32_k16_cw3_066_q02,code_n32_k16_cw3_066,q02,train,0.3,256,56,0.21875,17,0.06640625,1.8125,0.0859375
code_n32_k16_cw3_066_q03,code_n32_k16_cw3_066,q03,train,0.36,256,107,0.41796875,44,0.171875,4.1328125,0.21875
code_n32_k16_cw3_067_q00,code_n32_k16_cw3_067,q00,train,0.18,256,21,0.08203125,11,0.04296875,0.36328125,0.04296875
code_n32_k16_cw3_067_q01,code_n32_k16_cw3_067,q01,train,0.24,256,61,0.23828125,37,0.14453125,1.28515625,0.171875
code_n32_k16_cw3_067_q02,code_n32_k16_cw3_067,q02,train,0.3,256,79,0.30859375,52,0.203125,2.08203125,0.23046875
code_n32_k16_cw3_067_q03,code_n32_k16_cw3_067,q03,train,0.36,256,155,0.60546875,90,0.3515625,4.84765625,0.51171875
code_n32_k16_cw3_068_q00,code_n32_k16_cw3_068,q00,train,0.18,256,8,0.03125,7,0.02734375,0.0703125,0.02734375
code_n32_k16_cw3_068_q01,code_n32_k16_cw3_068,q01,train,0.24,256,38,0.1484375,21,0.08203125,0.890625,0.08984375
code_n32_k16_cw3_068_q02,code_n32_k16_cw3_068,q02,train,0.3,256,66,0.2578125,47,0.18359375,1.80078125,0.21484375
code_n32_k16_cw3_068_q03,code_n32_k16_cw3_068,q03,train,0.36,256,123,0.48046875,69,0.26953125,4.1484375,0.37109375
code_n32_k16_cw3_069_q00,code_n32_k16_cw3_069,q00,train,0.18,256,15,0.05859375,11,0.04296875,0.171875,0.04296875
code_n32_k16_cw3_069_q01,code_n32_k16_cw3_069,q01,train,0.24,256,43,0.16796875,27,0.10546875,0.7890625,0.1171875
code_n32_k16_cw3_069_q02,code_n32_k16_cw3_069,q02,train,0.3,256,79,0.30859375,47,0.18359375,2.3984375,0.20703125
code_n32_k16_cw3_069_q03,code_n32_k16_cw3_069,q03,train,0.36,256,150,0.5859375,84,0.328125,4.9765625,0.45703125
code_n32_k16_cw3_070_q00,code_n32_k16_cw3_070,q00,test,0.18,256,11,0.04296875,1,0.00390625,0.25,0.00390625
code_n32_k16_cw3_070_q01,code_n32_k16_cw3_070,q01,test,0.24,256,30,0.1171875,6,0.0234375,0.84375,0.02734375
