graph_id,split,n,e0,kappa0,tau_stratum,tau0,log_tau0,seed,edges
g_n32_e96_k3_high_66,validation,32,96,3,high,957910432819158590930,48.31128595356713,520129869,"[[0, 1], [0, 2], [0, 6], [0, 8], [0, 9], [0, 11], [0, 12], [0, 14], [1, 6], [1, 7], [1, 8], [1, 13], [1, 14], [2, 6], [2, 11], [2, 15], [3, 5], [3, 9], [3, 11], [3, 14], [4, 7], [4, 11], [4, 14], [5, 6], [5, 8], [5, 10], [5, 15], [6, 7], [6, 9], [6, 12], [7, 8], [7, 10], [7, 21], [8, 9], [8, 10], [8, 12], [8, 14], [8, 18], [9, 13], [9, 15], [10, 12], [10, 13], [10, 15], [11, 12], [11, 15], [12, 14], [12, 15], [13, 14], [15, 30], [16, 17], [16, 18], [16, 22], [16, 28], [16, 30], [16, 31], [17, 18], [17, 19], [17, 24], [17, 25], [17, 28], [17, 30], [18, 19], [18, 21], [18, 22], [18, 23], [18, 25], [18, 28], [19, 20], [19, 23], [19, 24], [19, 25], [19, 26], [19, 31], [20, 21], [20, 24], [20, 28], [20, 31], [21, 24], [21, 28], [21, 29], [21, 30], [22, 27], [22, 29], [22, 31], [23, 25], [23, 26], [23, 27], [23, 29], [24, 29], [25, 28], [25, 30], [26, 29], [26, 30], [27, 30], [27, 31], [28, 30]]"
g_n32_e96_k3_high_67,test,32,96,3,high,959138047502712245504,48.31256668784585,520129792,"[[0, 2], [0, 6], [0, 7], [0, 9], [0, 10], [0, 11], [0, 15], [1, 2], [1, 4], [1, 5], [1, 7], [1, 12], [1, 14], [2, 5], [2, 26], [3, 5], [3, 8], [3, 9], [3, 11], [3, 15], [4, 6], [4, 7], [4, 8], [4, 10], [4, 12], [4, 15], [5, 7], [5, 9], [5, 11], [5, 14], [6, 7], [6, 8], [6, 10], [6, 13], [6, 15], [7, 9], [7, 10], [7, 12], [7, 15], [8, 14], [8, 15], [9, 12], [9, 14], [10, 12], [10, 13], [10, 18], [12, 14], [13, 15], [15, 17], [16, 17], [16, 22], [16, 26], [16, 28], [16, 30], [17, 19], [17, 20], [17, 23], [17, 27], [17, 29], [17, 31], [18, 19], [18, 21], [18, 25], [18, 27], [18, 28], [18, 29], [19, 22], [19, 25], [19, 30], [20, 22], [20, 24], [20, 28], [20, 29], [21, 22], [21, 23], [21, 25], [21, 29], [21, 30], [21, 31], [22, 23], [23, 25], [23, 26], [23, 27], [24, 25], [24, 26], [24, 30], [25, 27], [25, 28], [25, 31], [26, 27], [26, 28], [26, 29], [27, 29], [27, 30], [27, 31], [28, 31]]"
g_n32_e96_k3_high_68,train,32,96,3,high,961177048703728827212,48.314690299716965,520129898,"[[0, 1], [0, 3], [0, 4], [0, 14], [0, 15], [1, 6], [1, 7], [1, 10], [1, 11], [1, 12], [1, 14], [1, 15], [1, 28], [2, 4], [2, 6], [2, 7], [2, 11], [2, 13], [2, 14], [3, 4], [3, 10], [3, 11], [4, 6], [4, 7], [4, 8], [4, 9], [4, 12], [4, 18], [5, 6], [5, 7], [5, 9], [5, 10], [6, 8], [6, 10], [6, 12], [6, 14], [7, 13], [8, 9], [8, 12], [8, 13], [9, 10], [9, 13], [10, 11], [10, 12], [11, 15], [12, 15], [13, 14], [14, 15], [15, 26], [16, 18], [16, 20], [16, 21], [16, 24], [16, 25], [16, 29], [17, 21], [17, 22], [17, 25], [17, 30], [18, 19], [18, 20], [18, 23], [18, 25], [19, 21], [19, 23], [19, 24], [19, 27], [19, 28], [19, 29], [19, 30], [20, 29], [21, 23], [21, 24], [21, 26], [21, 27], [21, 28], [21, 30], [22, 26], [22, 29], [22, 30], [22, 31], [23, 28], [23, 31], [24, 28], [24, 31], [25, 26], [25, 28], [25, 29], [25, 31], [26, 27], [26, 30], [27, 29], [27, 31], [28, 31], [29, 30], [30, 31]]"
g_n32_e96_k3_high_69,validation,32,96,3,high,974096622696043127818,48.32804217456182,520129884,"[[0, 1], [0, 3], [0, 4], [0, 5], [0, 7], [0, 9], [0, 14], [0, 15], [1, 2], [1, 5], [1, 8], [1, 10], [1, 14], [1, 15], [2, 5], [2, 6], [2, 8], [2, 11], [2, 14], [3, 4], [3, 7], [3, 8], [3, 11], [4, 6], [4, 7], [4, 10], [4, 12], [4, 15], [5, 8], [5, 10], [5, 15], [5, 22], [6, 9], [6, 13], [7, 9], [7, 11], [7, 12], [7, 13], [7, 19], [8, 9], [8, 10], [8, 12], [8, 18], [9, 11], [9, 15], [11, 13], [11, 14], [12, 13], [13, 14], [16, 17], [16, 18], [16, 23], [16, 24], [16, 25], [16, 30], [16, 31], [17, 18], [17, 19], [17, 23], [17, 25], [17, 27], [17, 28], [17, 29], [17, 30], [18, 22], [18, 26], [19, 23], [19, 25], [20, 27], [20, 29], [20, 31], [21, 22], [21, 23], [21, 25], [21, 26], [21, 27], [21, 31], [22, 24], [22, 29], [22, 30], [23, 28], [23, 31], [24, 25], [24, 27], [24, 28], [24, 29], [25, 26], [25, 27], [25, 30], [26, 29], [26, 31], [27, 28], [27, 29], [27, 30], [28, 30], [29, 31]]"
g_n32_e96_k3_high_70,train,32,96,3,high,983561056307170488396,48.33771139043271,520129769,"[[0, 3], [0, 5], [0, 8], [0, 9], [0, 15], [0, 20], [1, 4], [1, 6], [1, 8], [1, 11], [1, 12], [1, 14], [2, 3], [2, 4], [2, 7], [2, 8], [2, 9], [2, 12], [2, 13], [2, 14], [2, 15], [3, 7], [3, 10], [3, 12], [3, 13], [3, 14], [3, 15], [4, 7], [4, 10], [4, 11], [4, 15], [5, 6], [5, 9], [5, 19], [6, 9], [6, 11], [6, 15], [7, 8], [7, 13], [7, 15], [8, 10], [8, 13], [9, 13], [9, 24], [10, 11], [10, 14], [11, 12], [11, 13], [12, 15], [16, 19], [16, 20], [16, 21], [16, 25], [16, 26], [16, 30], [17, 18], [17, 20], [17, 25], [17, 26], [17, 28], [17, 29], [17, 30], [18, 21], [18, 24], [18, 25], [18, 28], [18, 30], [18, 31], [19, 24], [19, 25], [19, 31], [20, 21], [20, 24], [20, 28], [20, 30], [22, 23], [22, 25], [22, 27], [22, 29], [22, 30], [22, 31], [23, 26], [23, 28], [23, 29], [23, 30], [23, 31], [24, 26], [24, 27], [24, 30], [26, 30], [26, 31], [27, 28], [27, 29], [27, 30], [27, 31], [28, 31]]"
g_n32_e96_k3_high_71,validation,32,96,3,high,994157044590921754296,48.34842686061609,520129928,"[[0, 2], [0, 3], [0, 4], [0, 7], [0, 9], [0, 10], [0, 12], [1, 2], [1, 3], [1, 9], [1, 11], [1, 12], [1, 14], [1, 15], [2, 7], [2, 8], [2, 30], [3, 4], [3, 5], [3, 7], [3, 9], [3, 11], [4, 7], [4, 8], [4, 10], [4, 13], [5, 6], [5, 13], [5, 15], [6, 7], [6, 8], [6, 9], [6, 10], [6, 12], [6, 13], [8, 14], [8, 15], [8, 23], [9, 10], [9, 13], [9, 14], [9, 15], [10, 12], [10, 13], [10, 14], [10, 15], [11, 12], [11, 14], [14, 29], [16, 18], [16, 19], [16, 23], [16, 25], [16, 30], [16, 31], [17, 19], [17, 20], [17, 26], [17, 28], [17, 29], [18, 21], [18, 22], [18, 27], [18, 28], [18, 29], [18, 30], [19, 23], [19, 24], [19, 28], [19, 29], [19, 30], [20, 21], [20, 24], [20, 25], [20, 28], [20, 31], [21, 23], [21, 24], [21, 26], [21, 27], [21, 28], [21, 30], [22, 23], [22, 27], [23, 26], [23, 27], [23, 30], [24, 26], [24, 28], [25, 28], [25, 29], [26, 28], [26, 29], [27, 29], [27, 31], [29, 31]]"
g_n32_e96_k3_high_72,train,32,96,3,high,995936386197680639448,48.350215060158256,520129850,"[[0, 1], [0, 8], [0, 9], [0, 11], [0, 13], [0, 14], [1, 2], [1, 5], [1, 6], [1, 7], [1, 9], [1, 12], [2, 3], [2, 4], [2, 5], [2, 8], [2, 15], [3, 5], [3, 7], [3, 8], [3, 14], [4, 11], [4, 12], [4, 27], [5, 6], [5, 7], [5, 10], [5, 11], [5, 12], [5, 15], [6, 10], [6, 11], [6, 12], [6, 14], [7, 8], [7, 13], [8, 9], [8, 10], [8, 11], [8, 15], [9, 10], [9, 12], [9, 13], [9, 29], [10, 14], [10, 31], [11, 13], [12, 15], [13, 15], [16, 20], [16, 23], [16, 24], [16, 25], [16, 27], [16, 30], [17, 19], [17, 21], [17, 23], [17, 25], [17, 26], [18, 19], [18, 20], [18, 22], [18, 23], [18, 25], [18, 27], [18, 29], [18, 30], [19, 21], [19, 24], [19, 27], [20, 21], [20, 23], [20, 28], [20, 29], [20, 30], [21, 22], [21, 23], [21, 24], [21, 26], [21, 29], [22, 23], [22, 25], [23, 26], [23, 29], [23, 31], [24, 25], [24, 28], [24, 31], [25, 26], [25, 29], [26, 31], [27, 29], [28, 30], [29, 30], [30, 31]]"
g_n32_e96_k3_high_73,train,32,96,3,high,997876050661200942756,48.352160744756844,520129858,"[[0, 6], [0, 8], [0, 10], [0, 13], [0, 14], [0, 18], [1, 2], [1, 3], [1, 4], [1, 11], [1, 12], [1, 14], [2, 5], [2, 9], [2, 12], [2, 14], [2, 15], [2, 20], [3, 4], [3, 6], [3, 7], [3, 10], [4, 8], [4, 11], [5, 9], [5, 13], [5, 14], [6, 9], [6, 10], [6, 11], [6, 14], [7, 8], [7, 14], [7, 15], [8, 9], [8, 10], [8, 14], [8, 15], [9, 10], [9, 14], [9, 15], [10, 11], [10, 12], [10, 13], [10, 15], [11, 24], [12, 13], [13, 14], [13, 15], [16, 17], [16, 18], [16, 19], [16, 24], [16, 25], [16, 29], [16, 30], [16, 31], [17, 27], [17, 29], [17, 30], [18, 19], [18, 21], [18, 23], [18, 24], [18, 27], [18, 28], [18, 31], [19, 23], [19, 26], [19, 28], [19, 31], [20, 21], [20, 22], [20, 25], [20, 26], [20, 30], [20, 31], [21, 22], [21, 24], [21, 27], [21, 30], [21, 31], [22, 23], [22, 27], [22, 30], [23, 24], [23, 26], [23, 28], [24, 27], [24, 30], [25, 28], [25, 29], [26, 27], [26, 29], [28, 29], [30, 31]]"
g_n32_e96_k3_high_74,train,32,96,3,high,1001293557143587436765,48.3555796740943,520129896,"[[0, 1], [0, 4], [0, 11], [0, 12], [0, 13], [0, 14], [1, 5], [1, 9], [1, 10], [1, 22], [2, 4], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 14], [3, 5], [3, 6], [3, 8], [3, 12], [3, 13], [4, 5], [4, 7], [4, 12], [4, 14], [5, 7], [5, 8], [5, 9], [5, 14], [6, 8], [6, 12], [6, 14], [6, 27], [7, 10], [7, 11], [7, 13], [7, 14], [8, 11], [8, 12], [8, 15], [9, 12], [9, 15], [10, 13], [10, 14], [11, 12], [13, 15], [14, 15], [14, 23], [16, 20], [16, 21], [16, 22], [16, 23], [16, 27], [16, 31], [17, 19], [17, 21], [17, 23], [17, 24], [17, 26], [17, 30], [18, 20], [18, 21], [18, 22], [18, 26], [18, 31], [19, 20], [19, 26], [19, 27], [19, 28], [19, 29], [20, 22], [20, 23], [20, 26], [20, 29], [20, 31], [21, 25], [21, 27], [22, 26], [22, 28], [22, 31], [23, 24], [23, 30], [23, 31], [24, 25], [24, 27], [24, 28], [24, 29], [24, 30], [24, 31], [25, 26], [26, 30], [27, 30], [27, 31], [29, 30], [30, 31]]"
g_n32_e96_k3_high_75,train,32,96,3,high,1003006729980343865496,48.357289171683036,520129890,"[[0, 2], [0, 8], [0, 9], [0, 11], [0, 12], [0, 13], [1, 2], [1, 4], [1, 5], [1, 6], [1, 9], [1, 10], [1, 15], [2, 7], [2, 10], [2, 12], [2, 14], [2, 28], [3, 4], [3, 5], [3, 9], [3, 10], [3, 13], [3, 14], [3, 15], [3, 17], [4, 11], [5, 6], [5, 7], [5, 8], [5, 11], [6, 7], [6, 10], [6, 11], [7, 9], [7, 11], [7, 14], [8, 12], [8, 13], [8, 14], [8, 15], [9, 13], [9, 23], [10, 12], [10, 13], [11, 15], [12, 13], [13, 14], [14, 15], [16, 18], [16, 19], [16, 21], [16, 22], [16, 24], [16, 25], [16, 31], [17, 18], [17, 20], [17, 21], [17, 23], [17, 25], [17, 30], [18, 20], [18, 23], [18, 24], [18, 25], [19, 21], [19, 25], [19, 30], [20, 21], [20, 26], [20, 30], [20, 31], [21, 23], [21, 24], [21, 31], [22, 23], [22, 24], [22, 26], [22, 27], [22, 28], [22, 29], [22, 30], [23, 24], [23, 26], [24, 26], [24, 27], [24, 28], [24, 29], [24, 31], [25, 26], [25, 28], [26, 27], [28, 29], [28, 31], [29, 31]]"
g_n32_e96_k3_high_76,train,32,96,3,high,1007107378595608668126,48.361369193097,520129770,"[[0, 1], [0, 2], [0, 4], [0, 5], [0, 9], [0, 14], [1, 5], [1, 6], [1, 12], [1, 13], [2, 4], [2, 8], [2, 13], [2, 15], [3, 6], [3, 9], [3, 10], [3, 12], [3, 14], [3, 15], [4, 5], [4, 7], [4, 8], [4, 12], [4, 13], [4, 15], [5, 9], [5, 10], [5, 11], [5, 13], [5, 23], [6, 13], [6, 14], [6, 15], [7, 10], [7, 11], [7, 12], [7, 14], [8, 12], [8, 15], [9, 11], [9, 13], [10, 12], [10, 13], [10, 31], [11, 13], [11, 15], [14, 15], [14, 26], [16, 18], [16, 19], [16, 26], [16, 28], [16, 29], [16, 30], [17, 19], [17, 22], [17, 27], [17, 30], [18, 19], [18, 22], [18, 23], [18, 26], [18, 27], [18, 28], [18, 30], [19, 21], [19, 26], [19, 27], [19, 29], [20, 24], [20, 25], [20, 27], [20, 31], [21, 26], [21, 28], [21, 31], [22, 23], [22, 25], [22, 29], [22, 30], [23, 26], [23, 27], [23, 30], [24, 26], [24, 29], [24, 31], [25, 26], [25, 29], [26, 31], [27, 28], [27, 29], [27, 30], [27, 31], [28, 30], [28, 31]]"
g_n32_e96_k3_high_77,train,32,96,3,high,1013858494368996256003,48.368050296401336,520129817,"[[0, 3], [0, 5], [0, 9], [0, 10], [0, 13], [0, 14], [1, 5], [1, 7], [1, 10], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [3, 4], [3, 14], [3, 15], [4, 7], [4, 12], [4, 13], [5, 10], [5, 11], [5, 13], [5, 14], [5, 15], [6, 10], [6, 12], [6, 13], [6, 15], [7, 9], [7, 11], [7, 12], [7, 14], [7, 18], [8, 9], [8, 12], [8, 13], [8, 15], [9, 14], [9, 15], [9, 30], [10, 11], [10, 13], [10, 15], [11, 13], [11, 14], [12, 14], [13, 15], [15, 19], [16, 18], [16, 19], [16, 22], [16, 26], [16, 27], [16, 29], [16, 30], [17, 22], [17, 23], [17, 25], [17, 27], [17, 28], [17, 29], [17, 30], [17, 31], [18, 21], [18, 22], [18, 27], [18, 31], [19, 26], [19, 28], [20, 22], [20, 24], [20, 25], [20, 26], [20, 28], [20, 31], [21, 27], [21, 28], [21, 29], [22, 27], [23, 24], [23, 25], [23, 27], [23, 29], [23, 31], [24, 25], [24, 27], [24, 30], [24, 31], [25, 26], [25, 29], [25, 30], [25, 31], [26, 28], [28, 30], [29, 30]]"
g_n32_e96_k3_high_78,train,32,96,3,high,1031276344717597563736,48.38508415760823,520129790,"[[0, 1], [0, 5], [0, 9], [0, 11], [0, 12], [0, 13], [0, 14], [1, 2], [1, 6], [1, 7], [1, 15], [1, 22], [2, 4], [2, 11], [2, 12], [2, 24], [3, 11], [3, 13], [3, 14], [3, 15], [4, 8], [4, 9], [4, 11], [4, 15], [5, 6], [5, 10], [5, 12], [5, 14], [5, 15], [6, 8], [6, 10], [6, 12], [6, 13], [6, 14], [6, 15], [7, 8], [7, 9], [7, 15], [8, 10], [8, 12], [8, 15], [9, 10], [9, 12], [9, 14], [9, 16], [10, 14], [10, 15], [11, 14], [12, 13], [16, 18], [16, 19], [16, 24], [16, 25], [16, 26], [16, 27], [16, 28], [16, 31], [17, 18], [17, 19], [17, 20], [17, 23], [17, 29], [18, 19], [18, 20], [18, 23], [18, 27], [18, 29], [18, 31], [19, 21], [19, 28], [19, 31], [20, 21], [20, 24], [20, 26], [20, 28], [20, 30], [21, 23], [21, 26], [21, 29], [22, 23], [22, 24], [22, 28], [22, 30], [23, 24], [23, 25], [23, 26], [23, 27], [23, 29], [24, 25], [24, 30], [25, 30], [27, 28], [27, 30], [28, 30], [29, 31], [30, 31]]"
g_n32_e96_k3_high_79,test,32,96,3,high,1031838954817772998041,48.385629556223854,520129812,"[[0, 4], [0, 9], [0, 12], [0, 13], [0, 14], [0, 15], [0, 20], [1, 2], [1, 3], [1, 4], [2, 6], [2, 10], [2, 11], [2, 12], [2, 14], [3, 6], [3, 12], [3, 14], [4, 7], [4, 12], [4, 13], [4, 15], [5, 7], [5, 9], [5, 10], [5, 13], [5, 14], [5, 15], [6, 7], [6, 9], [6, 11], [6, 12], [7, 9], [7, 10], [7, 12], [7, 13], [8, 11], [8, 12], [8, 15], [8, 16], [9, 10], [9, 11], [9, 13], [9, 15], [10, 13], [10, 14], [10, 19], [11, 14], [13, 15], [16, 19], [16, 23], [16, 26], [16, 27], [16, 28], [16, 31], [17, 20], [17, 22], [17, 24], [17, 26], [17, 31], [18, 21], [18, 22], [18, 24], [18, 26], [18, 29], [19, 21], [19, 24], [19, 29], [19, 31], [20, 22], [20, 23], [20, 25], [20, 28], [20, 29], [20, 30], [20, 31], [21, 24], [21, 25], [21, 26], [21, 31], [22, 26], [22, 28], [22, 30], [23, 25], [23, 26], [23, 31], [24, 25], [24, 27], [24, 28], [24, 30], [26, 30], [27, 30], [27, 31], [28, 29], [29, 31], [30, 31]]"
g_n32_e96_k3_high_80,train,32,96,3,high,1042355976698930431082,48.39577046617438,520129797,"[[0, 2], [0, 3], [0, 5], [0, 8], [0, 13], [1, 2], [1, 3], [1, 8], [1, 9], [1, 14], [2, 3], [2, 5], [2, 9], [2, 10], [2, 11], [2, 12], [2, 14], [3, 11], [3, 14], [3, 29], [4, 6], [4, 7], [4, 10], [4, 13], [4, 14], [4, 15], [5, 8], [5, 10], [6, 7], [6, 8], [6, 12], [6, 14], [7, 8], [7, 9], [7, 15], [8, 9], [8, 11], [8, 13], [8, 14], [9, 11], [9, 13], [9, 17], [10, 11], [10, 12], [11, 13], [11, 15], [12, 14], [13, 15], [14, 23], [16, 18], [16, 25], [16, 26], [16, 27], [16, 28], [16, 29], [17, 19], [17, 25], [17, 26], [17, 27], [17, 28], [17, 29], [17, 31], [18, 20], [18, 22], [18, 23], [18, 26], [19, 21], [19, 27], [19, 28], [19, 30], [20, 23], [20, 25], [20, 27], [20, 28], [20, 29], [21, 22], [21, 24], [21, 28], [21, 29], [22, 24], [22, 25], [22, 28], [22, 30], [23, 24], [24, 25], [24, 26], [24, 27], [24, 31], [25, 28], [25, 29], [25, 30], [25, 31], [26, 30], [26, 31], [29, 30], [29, 31]]"
g_n32_e96_k3_high_81,train,32,96,3,high,1047610346489839391678,48.400798662852026,520129748,"[[0, 5], [0, 7], [0, 9], [0, 11], [0, 14], [0, 15], [1, 6], [1, 8], [1, 10], [1, 12], [1, 13], [2, 4], [2, 5], [2, 9], [2, 11], [2, 13], [3, 4], [3, 10], [3, 12], [3, 15], [4, 9], [4, 10], [4, 12], [4, 14], [5, 6], [5, 9], [5, 15], [6, 9], [6, 10], [6, 12], [6, 13], [6, 24], [7, 8], [7, 9], [7, 10], [7, 12], [7, 15], [8, 9], [8, 11], [8, 13], [9, 11], [9, 29], [10, 11], [10, 12], [10, 13], [12, 15], [12, 25], [13, 14], [13, 15], [16, 17], [16, 18], [16, 21], [16, 24], [16, 27], [16, 28], [17, 20], [17, 23], [17, 24], [17, 25], [17, 30], [18, 19], [18, 20], [18, 21], [18, 23], [18, 25], [18, 28], [18, 29], [18, 31], [19, 22], [19, 25], [19, 30], [20, 23], [20, 24], [20, 26], [20, 27], [20, 28], [21, 22], [21, 26], [21, 29], [22, 24], [22, 25], [22, 26], [22, 28], [22, 30], [23, 25], [23, 29], [23, 31], [24, 25], [24, 30], [24, 31], [26, 27], [27, 31], [28, 29], [28, 30], [28, 31], [29, 30]]"
g_n32_e96_k3_high_82,train,32,96,3,high,1071917215881754333136,48.423735788550744,520129900,"[[0, 1], [0, 3], [0, 5], [0, 8], [0, 9], [0, 13], [1, 4], [1, 5], [1, 8], [1, 11], [1, 12], [1, 15], [2, 3], [2, 6], [2, 11], [2, 13], [2, 15], [3, 5], [3, 8], [3, 9], [3, 12], [3, 13], [3, 14], [4, 8], [4, 9], [4, 10], [4, 26], [5, 7], [5, 8], [5, 12], [5, 15], [6, 9], [6, 10], [6, 11], [6, 13], [7, 8], [7, 12], [7, 15], [7, 25], [8, 13], [9, 14], [9, 15], [10, 13], [10, 14], [11, 13], [12, 14], [13, 14], [14, 15], [15, 19], [16, 18], [16, 19], [16, 20], [16, 21], [16, 27], [16, 28], [16, 29], [16, 31], [17, 20], [17, 21], [17, 22], [17, 23], [17, 25], [17, 26], [17, 31], [18, 20], [18, 21], [18, 22], [18, 29], [18, 30], [18, 31], [19, 22], [19, 23], [19, 25], [19, 30], [20, 21], [20, 23], [20, 26], [20, 30], [21, 23], [21, 25], [21, 30], [22, 27], [22, 29], [23, 27], [23, 30], [24, 25], [24, 28], [24, 29], [26, 27], [26, 28], [26, 31], [27, 28], [27, 29], [27, 31], [28, 29], [29, 30]]"
g_n32_e96_k3_high_83,train,32,96,3,high,1150742614893207462844,48.494694438923005,520129897,"[[0, 1], [0, 4], [0, 7], [0, 11], [0, 12], [0, 13], [0, 14], [0, 16], [1, 5], [1, 12], [1, 13], [2, 5], [2, 6], [2, 9], [2, 10], [2, 15], [2, 29], [3, 7], [3, 8], [3, 9], [3, 10], [3, 14], [3, 15], [4, 6], [4, 7], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13], [4, 14], [4, 24], [5, 6], [5, 11], [5, 14], [5, 15], [6, 8], [6, 10], [6, 12], [6, 15], [7, 11], [7, 14], [7, 15], [8, 9], [8, 12], [8, 15], [9, 13], [11, 13], [12, 15], [16, 20], [16, 24], [16, 25], [16, 28], [16, 30], [17, 21], [17, 23], [17, 26], [17, 27], [17, 30], [17, 31], [18, 20], [18, 25], [18, 28], [18, 29], [19, 21], [19, 22], [19, 26], [19, 27], [19, 28], [19, 30], [19, 31], [20, 23], [20, 25], [20, 26], [21, 22], [21, 24], [21, 27], [21, 28], [21, 29], [21, 31], [22, 23], [22, 24], [22, 28], [23, 28], [23, 30], [23, 31], [24, 29], [24, 30], [25, 30], [25, 31], [26, 28], [26, 29], [27, 28], [27, 29], [28, 31], [30, 31]]"
g_n32_e96_k3_high_84,validation,32,96,3,high,1153076733739789003660,48.496720743326264,520129741,"[[0, 1], [0, 4], [0, 5], [0, 9], [0, 10], [0, 12], [0, 15], [0, 16], [1, 4], [1, 12], [1, 13], [2, 5], [2, 13], [2, 14], [2, 24], [3, 4], [3, 5], [3, 7], [3, 8], [3, 11], [3, 12], [3, 13], [3, 14], [4, 7], [4, 8], [4, 10], [4, 11], [5, 8], [5, 9], [5, 11], [5, 12], [5, 13], [6, 9], [6, 10], [6, 14], [6, 15], [7, 9], [7, 11], [7, 12], [8, 10], [8, 15], [9, 11], [10, 12], [10, 14], [11, 12], [11, 13], [12, 14], [13, 15], [14, 18], [16, 17], [16, 18], [16, 20], [16, 21], [16, 27], [17, 19], [17, 25], [17, 28], [17, 31], [18, 19], [18, 20], [18, 24], [18, 26], [18, 30], [19, 22], [19, 28], [19, 29], [19, 31], [20, 21], [20, 25], [20, 26], [20, 27], [21, 23], [21, 26], [21, 27], [22, 26], [22, 28], [22, 29], [23, 24], [23, 26], [23, 28], [23, 29], [23, 31], [24, 25], [24, 27], [24, 30], [24, 31], [25, 26], [25, 29], [25, 30], [26, 27], [27, 28], [27, 29], [27, 30], [28, 30], [28, 31], [29, 31]]"
g_n32_e96_k3_high_85,test,32,96,3,high,1155411384717564217738,48.49874341067731,520129851,"[[0, 1], [0, 2], [0, 8], [0, 12], [0, 30], [1, 4], [1, 5], [1, 6], [1, 7], [1, 9], [1, 14], [1, 24], [2, 9], [2, 10], [2, 11], [2, 12], [2, 15], [3, 7], [3, 9], [3, 12], [3, 13], [3, 14], [4, 5], [4, 11], [4, 12], [4, 14], [5, 7], [5, 9], [5, 10], [6, 8], [6, 9], [6, 10], [6, 13], [6, 15], [7, 10], [7, 11], [7, 14], [7, 15], [8, 9], [8, 11], [9, 11], [9, 12], [10, 13], [10, 15], [11, 14], [11, 15], [12, 13], [12, 14], [13, 19], [16, 17], [16, 20], [16, 24], [16, 30], [17, 18], [17, 21], [17, 25], [17, 26], [17, 29], [18, 20], [18, 22], [18, 23], [18, 24], [18, 26], [18, 27], [18, 29], [19, 21], [19, 22], [19, 23], [19, 25], [19, 26], [19, 29], [19, 31], [20, 23], [20, 24], [20, 26], [21, 22], [21, 24], [21, 27], [21, 28], [21, 29], [21, 30], [22, 26], [22, 27], [22, 28], [22, 31], [23, 25], [23, 26], [23, 27], [24, 25], [24, 27], [24, 28], [25, 27], [26, 31], [27, 30], [28, 30], [29, 31]]"
g_n32_e96_k3_high_86,test,32,96,3,high,1208841460790511454799,48.543949383394946,520129910,"[[0, 4], [0, 5], [0, 7], [0, 13], [1, 3], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 14], [2, 3], [2, 4], [2, 5], [2, 7], [2, 8], [2, 11], [2, 12], [2, 13], [2, 15], [3, 6], [3, 8], [3, 12], [4, 7], [4, 10], [4, 13], [4, 14], [5, 8], [5, 10], [5, 12], [5, 19], [6, 7], [6, 9], [6, 10], [6, 11], [6, 12], [6, 14], [6, 15], [7, 11], [7, 14], [7, 24], [8, 15], [9, 10], [10, 14], [11, 15], [11, 29], [12, 13], [13, 15], [14, 15], [16, 18], [16, 21], [16, 24], [16, 28], [16, 29], [17, 18], [17, 19], [17, 26], [17, 30], [17, 31], [18, 19], [18, 20], [18, 22], [18, 23], [18, 25], [18, 27], [18, 29], [19, 20], [19, 23], [20, 26], [20, 28], [20, 29], [20, 31], [21, 24], [21, 27], [21, 30], [21, 31], [22, 23], [22, 24], [22, 25], [22, 26], [23, 25], [23, 30], [23, 31], [24, 26], [24, 30], [24, 31], [25, 26], [25, 27], [25, 28], [26, 27], [26, 30], [26, 31], [27, 28], [28, 29], [28, 30], [29, 31]]"
g_n32_e96_k3_high_87,train,32,96,3,high,1312975906674757065284,48.62658319819844,520129860,"[[0, 1], [0, 3], [0, 7], [0, 9], [0, 12], [1, 5], [1, 6], [1, 10], [1, 14], [1, 15], [2, 4], [2, 5], [2, 6], [2, 7], [2, 11], [2, 13], [3, 6], [3, 8], [3, 9], [3, 11], [3, 16], [4, 5], [4, 6], [4, 7], [4, 9], [4, 12], [4, 15], [5, 10], [5, 13], [6, 12], [7, 10], [7, 11], [7, 14], [8, 10], [8, 12], [8, 13], [8, 14], [8, 15], [9, 11], [9, 13], [9, 15], [9, 22], [10, 12], [10, 14], [10, 24], [11, 12], [11, 14], [11, 15], [14, 15], [16, 19], [16, 20], [16, 26], [16, 31], [17, 18], [17, 20], [17, 22], [17, 25], [17, 27], [18, 20], [18, 21], [18, 24], [18, 27], [18, 28], [19, 20], [19, 21], [19, 22], [19, 25], [19, 26], [19, 31], [20, 22], [20, 26], [20, 28], [21, 23], [21, 24], [21, 25], [21, 27], [21, 28], [21, 31], [22, 24], [22, 28], [22, 29], [23, 27], [23, 29], [23, 30], [23, 31], [24, 27], [24, 28], [24, 30], [25, 28], [25, 31], [26, 28], [26, 29], [27, 28], [27, 29], [28, 29], [29, 30]]"
