graph_id,state_id,split,horizon_fraction,h_steps,K,z,collapse_fraction
g_n32_e96_k3_low_12,g_n32_e96_k3_low_12_p10,validation,0.15,13,64,2,0.03125
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p0,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p0,validation,0.15,15,64,1,0.015625
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p5,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p5,validation,0.15,14,64,3,0.046875
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p10,validation,0.1,9,64,1,0.015625
g_n32_e96_k3_low_13,g_n32_e96_k3_low_13_p10,validation,0.15,13,64,3,0.046875
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p5,train,0.15,14,64,5,0.078125
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_14,g_n32_e96_k3_low_14_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p5,train,0.15,14,64,0,0.0
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_15,g_n32_e96_k3_low_15_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_16,g_n32_e96_k3_low_16_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p0,test,0.15,15,64,3,0.046875
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p5,test,0.1,10,64,2,0.03125
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p5,test,0.15,14,64,2,0.03125
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p10,test,0.05,5,64,1,0.015625
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p10,test,0.1,9,64,4,0.0625
g_n32_e96_k3_low_17,g_n32_e96_k3_low_17_p10,test,0.15,13,64,5,0.078125
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p0,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p0,validation,0.15,15,64,3,0.046875
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p5,validation,0.1,10,64,2,0.03125
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p5,validation,0.15,14,64,3,0.046875
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p10,validation,0.1,9,64,1,0.015625
g_n32_e96_k3_low_18,g_n32_e96_k3_low_18_p10,validation,0.15,13,64,3,0.046875
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_19,g_n32_e96_k3_low_19_p10,train,0.15,13,64,4,0.0625
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p5,validation,0.05,5,64,1,0.015625
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p5,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p5,validation,0.15,14,64,1,0.015625
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p10,validation,0.1,9,64,0,0.0
g_n32_e96_k3_low_20,g_n32_e96_k3_low_20_p10,validation,0.15,13,64,2,0.03125
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p5,train,0.15,14,64,2,0.03125
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_low_21,g_n32_e96_k3_low_21_p10,train,0.15,13,64,0,0.0
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p0,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p5,train,0.15,14,64,0,0.0
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_22,g_n32_e96_k3_low_22_p10,train,0.15,13,64,5,0.078125
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p0,test,0.15,15,64,1,0.015625
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p5,test,0.1,10,64,1,0.015625
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p5,test,0.15,14,64,2,0.03125
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p10,test,0.1,9,64,1,0.015625
g_n32_e96_k3_low_23,g_n32_e96_k3_low_23_p10,test,0.15,13,64,3,0.046875
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p10,train,0.1,9,64,2,0.03125
g_n32_e96_k3_low_24,g_n32_e96_k3_low_24_p10,train,0.15,13,64,4,0.0625
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p10,train,0.1,9,64,3,0.046875
g_n32_e96_k3_low_25,g_n32_e96_k3_low_25_p10,train,0.15,13,64,6,0.09375
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p0,train,0.1,10,64,3,0.046875
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p0,train,0.15,15,64,4,0.0625
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p10,train,0.1,9,64,2,0.03125
g_n32_e96_k3_low_26,g_n32_e96_k3_low_26_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p5,validation,0.1,10,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p5,validation,0.15,14,64,0,0.0
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p10,validation,0.05,5,64,1,0.015625
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p10,validation,0.1,9,64,1,0.015625
g_n32_e96_k3_low_27,g_n32_e96_k3_low_27_p10,validation,0.15,13,64,1,0.015625
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p5,train,0.15,14,64,4,0.0625
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_low_28,g_n32_e96_k3_low_28_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p5,train,0.1,10,64,3,0.046875
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p10,train,0.1,9,64,2,0.03125
g_n32_e96_k3_low_29,g_n32_e96_k3_low_29_p10,train,0.15,13,64,5,0.078125
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_30,g_n32_e96_k3_mid_30_p10,train,0.15,13,64,1,0.015625
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p0,validation,0.15,15,64,2,0.03125
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p5,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p5,validation,0.15,14,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p10,validation,0.1,9,64,3,0.046875
g_n32_e96_k3_mid_31,g_n32_e96_k3_mid_31_p10,validation,0.15,13,64,5,0.078125
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p0,test,0.15,15,64,1,0.015625
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p5,test,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p5,test,0.15,14,64,3,0.046875
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p10,test,0.05,5,64,2,0.03125
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p10,test,0.1,9,64,2,0.03125
g_n32_e96_k3_mid_32,g_n32_e96_k3_mid_32_p10,test,0.15,13,64,2,0.03125
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p5,validation,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p5,validation,0.15,14,64,1,0.015625
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p10,validation,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_33,g_n32_e96_k3_mid_33_p10,validation,0.15,13,64,4,0.0625
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p0,train,0.15,15,64,2,0.03125
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p10,train,0.05,5,64,4,0.0625
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p10,train,0.1,9,64,6,0.09375
g_n32_e96_k3_mid_34,g_n32_e96_k3_mid_34_p10,train,0.15,13,64,13,0.203125
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p5,validation,0.05,5,64,1,0.015625
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p5,validation,0.1,10,64,3,0.046875
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p5,validation,0.15,14,64,4,0.0625
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p10,validation,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_35,g_n32_e96_k3_mid_35_p10,validation,0.15,13,64,1,0.015625
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p0,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p0,validation,0.1,10,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p0,validation,0.15,15,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p5,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p5,validation,0.1,10,64,2,0.03125
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p5,validation,0.15,14,64,3,0.046875
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p10,validation,0.05,5,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p10,validation,0.1,9,64,0,0.0
g_n32_e96_k3_mid_36,g_n32_e96_k3_mid_36_p10,validation,0.15,13,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p0,train,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p5,train,0.05,5,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p5,train,0.15,14,64,4,0.0625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p10,train,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_37,g_n32_e96_k3_mid_37_p10,train,0.15,13,64,3,0.046875
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p0,test,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p0,test,0.15,15,64,2,0.03125
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p5,test,0.1,10,64,3,0.046875
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p5,test,0.15,14,64,5,0.078125
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p10,test,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_38,g_n32_e96_k3_mid_38_p10,test,0.15,13,64,3,0.046875
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p5,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p5,train,0.15,14,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_mid_39,g_n32_e96_k3_mid_39_p10,train,0.15,13,64,0,0.0
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p5,train,0.1,10,64,1,0.015625
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p5,train,0.15,14,64,1,0.015625
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p10,train,0.05,5,64,1,0.015625
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p10,train,0.1,9,64,3,0.046875
g_n32_e96_k3_mid_40,g_n32_e96_k3_mid_40_p10,train,0.15,13,64,7,0.109375
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p0,train,0.15,15,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p5,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p5,train,0.1,10,64,2,0.03125
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p5,train,0.15,14,64,3,0.046875
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p10,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p10,train,0.1,9,64,0,0.0
g_n32_e96_k3_mid_41,g_n32_e96_k3_mid_41_p10,train,0.15,13,64,2,0.03125
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p0,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p0,test,0.1,10,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p0,test,0.15,15,64,2,0.03125
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p5,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p5,test,0.1,10,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p5,test,0.15,14,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p10,test,0.05,5,64,0,0.0
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p10,test,0.1,9,64,1,0.015625
g_n32_e96_k3_mid_42,g_n32_e96_k3_mid_42_p10,test,0.15,13,64,3,0.046875
g_n32_e96_k3_mid_43,g_n32_e96_k3_mid_43_p0,train,0.05,5,64,0,0.0
g_n32_e96_k3_mid_43,g_n32_e96_k3_mid_43_p0,train,0.1,10,64,0,0.0
g_n32_e96_k3_mid_43,g_n32_e96_k3_mid_43_p0,train,0.15,15,64,1,0.015625
g_n32_e96_k3_mid_43,g_n32_e96_k3_mid_43_p5,train,0.05,5,64,0,0.0
